,address,lat,lon,name,subCategory
911,46 Boulevard Bessière,48.897631299916,2.3235159072855,Commissariat,Police Station
912,27 rue du Faubourg Saint Jacques,48.831264484609,2.3358295454525,Médecine interne - Hôpital Cochin,Hospital
913,,48.832609393762,2.354885066703,Laboratoire EMAR,Medical Center
914,,48.866781829709,2.2767293407977003,Médecine Du Travail,Doctor's Office
915,Villa Marcel Lods,48.875316197391,2.3768850779729,Le Motif,Library
916,6 place de clichy,48.883894010988996,2.3279275054657003,Radiologie Echographie Place De Clichy,Medical Center
917,Avenue de Clichy,48.887867384432,2.3257772310611,"Arrêt La Fourche [54, 74]",Bus Station
918,Avenue du Président Kennedy,48.855719522036,2.2852015308231004,Avenue du Président Kennedy,Road
919,30 Place de la Nation,48.848281392195,2.3978304862976,"Nation - Place des Antilles [26,56,86,351,N11]",Bus Station
920,Place Charles de Gaulle,48.874707677981995,2.2957134246826003,"Arrêt Charles De Gaulle - Etoile - Wagram [30,31]",Bus Station
921,,48.85880091618301,2.4015555776077004,Rue De Bagnolet,Road
922,,48.852641639944004,2.3851726394244,Rue Titon,Road
923,,48.846409,2.2544470000000003,In a Cab,Taxi
924,,48.849876323802995,2.340018456494,Rue Monsieur Le Prince,Road
925,Avenue du Général Leclerc,48.831136374271004,2.3296809196472,Avenue du Général Leclerc,Road
926,Place de Clichy,48.883555670523,2.3276853561401,"Arrêt Place de Clichy [30,54,68,74,81,95,N01,N02,N15,N51]",Bus Station
927,,48.876840548429,2.3244392059904,Pompiers St Lazare,Fire Station
928,5 rue des Irlandais,48.844314082332,2.3463161219482003,Centre Culturel Irlandais,Library
929,BNF Mitterand,48.833508661364,2.3762887644357997,BNF - Salle E,Library
930,Rue de Dunkerque,48.879865669317,2.355397939682,"Arrêt Gare du Nord - Dunkerque [26,43,48,54]",Bus Station
931,12-14 Rue Claude Vellefaux,48.873181675722,2.3702758730899,Vélib' [10-32],Bike Rental / Bike Share
932,Face 279 Boulevard Pereire -,48.877854639514,2.2851594123593997,Vélib' [17-42],Bike Rental / Bike Share
933,Avenue de l'Opéra,48.868610542755,2.3331570625305,Avenue de l'Opéra,Road
934,Rue Saulnier,48.874933483536,2.3443579673767005,Rue Saulnier,Road
935,Avenue de la Bourdonnais,48.857278204256,2.3019673938314,Avenue de la Bourdonnais,Road
936,,48.887485999999996,2.387546,Docteur,Doctor's Office
937,Rue Geoffroy Saint Hilaire,48.841544643318,2.355520303563,Arrêt Buffon - La Mosquée [67-89],Bus Station
938,,48.875189282907,2.2795489839992,Arrêt Marbeau [PC1],Bus Line
939,5 Impasse Chalabre,48.892221410267,2.3154845731752998,Pôle Emploi Cardinet,Government Building
940,,48.863992117249005,2.2731016507909,Pharmacie Henri Martin,Medical Center
941,Rue de la Reine Blanche,48.836216216432,2.3534207965580998,Rue de la Reine Blanche,Road
942,,48.860795445158004,2.2790732115459,Centre Cortambert,Medical Center
943,77 avenue Marceau,48.890679275640004,2.3291287121831,Ambassade du Danemark (Ambassade i Danmark),Embassy / Consulate
944,,48.867512892377995,2.3408150618272,Direction Generale Des Finances Publiques,Government Building
945,51 avenue du Dr Arnold Netter,48.84407335631,2.405469417572,Cabinet du Dr Benedite Allergologue,Doctor's Office
946,Rue de Patay,48.825740270073005,2.3743772506714,"Arrêt Oudiné [27,132,N31]",Bus Station
947,,48.842959892286,2.3526421938005,Toilettes Publiques Place Monge,Emergency Room
948,21 rue Hermel,48.890906639609,2.3442077636719,Dr. Doz,Doctor's Office
949,,48.873937069641,2.3849279004641004,Arrêt Pyrénées - Belleville [26],Bus Station
950,21 Rue Censier,48.840556974616,2.3536813259125,Vélib' [05-34],Bike Rental / Bike Share
951,,48.8480756,2.2633175,Cabinet Infirmier,Medical Center
952,Rue Lemercier,48.886684805718005,2.3236439185277002,Rue Lemercier,Road
953,Rue De La Roquette,48.8598924749,2.3881057040924,Docteur Kaoutar,Doctor's Office
954,,48.872416046439,2.4116123276824,Caserne,Fire Station
955,Rue des Entrepreneurs,48.845298559224005,2.2892359935347004,Rue des Entrepreneurs,Road
956,Avenue de Clichy,48.89286412910499,2.3160123825073,"Arrêt Boulay [54, 74]",Bus Station
957,24 Quai d'Austerlitz,48.839710319381,2.3712509455832995,Service de Navigation Seine,Government Building
958,3 Rue Du Maroc,48.884527256233994,2.3663090956702004,Centre De Santé,Medical Center
959,139 Rue De Bercy,48.839714512858,2.3764750097973,DREE (Comatta),Government Building
960,142 Rue de Tolbiac,48.826213511881,2.3571574687958,"Arrêt Italie - Tolbiac [47,62,N15,N22]",Bus Station
961,150 Avenue d'Italie,48.822303526448,2.3586682024198,"Arrêt Maison-Blanche [47,N15,N22]",Bus Station
962,,48.83667292473601,2.3244725824946,Rue Cels,Road
963,33 rue Guy Môquet,48.893215764564,2.3225776559818,Arrêt Moines - Davy [31],Bus Station
964,114 Bis Rue Des Pyrenees,48.857014056242,2.4045145511627,Vélib' [20-16],Bike Rental / Bike Share
965,1 Boulevard Diderot,48.845326,2.369221,"Arrêt Pont d'Austerlitz - Quai de la Rapée [24,57,61,63,91,N01,N02,N31]",Bus Station
966,94-98 Boulevard Auguste Blanqui,48.831023372811,2.3442935943604,Arrêt Glacière - Auguste Blanqui [21],Bus Station
967,88 Boulevard Auguste Blanqui,48.830613740381004,2.3462677001952996,Vélib' [13-04],Bike Rental / Bike Share
968,126 Boulevard Murat,48.837497332419005,2.2581161524076,"Arrêt Porte de Saint-Cloud - Murat [PC1,22,62,72,N12,N61]",Bus Station
969,94 Rue de Tolbiac,48.82673,2.364424,"Arrêt Tolbiac-Baudricourt [62,64,83]",Bus Station
970,,48.830515937503,2.3271635827903,"Centre De Radiologie, Alesia",Medical Center
971,,48.831836560283,2.3875107733487,Ministère de l'Economie et des Finances - Direction Des Fraudes,Government Building
972,Rue Du General Appert,48.868933995525,2.2763932014428,Ambassade d'Irak - Centre Culturel,Government Building
973,13 Rue Carpeaux,48.890509527966,2.3294729968097,Vélib' [18-18],Bike Rental / Bike Share
974,Avenue de France,48.829924,2.377488,Avenue de France,Road
975,,48.846429,2.2585319999999998,Equatour,General Travel
976,Boulevard de Grenelle,48.851772222782,2.291867304812,Boulevard de Grenelle,Road
977,Place de la bataille de Stalingrad,48.882302519735,2.370218164383,Arrêt Jaurès - Stalingrad [26],Bus Station
978,"2, rue Saint Médard",48.843541040633,2.3513833723824002,Labo de l'édition,Library
979,120 rue Oberkampf,48.866929635221005,2.3860860941415,Docteur Patrick Teboule,Doctor's Office
980,2-36 Rue Michel-Ange,48.848773,2.2637549999999997,Centre Edmond Safra,Library
981,134 Bd Diderot,48.847526,2.3890759999999998,Centre Radiologie,Medical Center
982,,48.853449578467,2.2716578765152002,Avenue Léopold II,Road
983,,48.85895,2.379883,Cabinet D'ophtalmologie,Medical Center
984,,48.888250730535,2.3683343215825,Cardy Garage,Parking
985,Quai d'Ivry,48.826347713968,2.3870158195496,Quai d'Ivry,Road
986,Avenue Bosquet,48.859125074545005,2.3036902017446,Arrêt 92 - 80 Bosquet Saint Dominique,Bus Line
987,Avenue Hector Berlioz,48.887252454159004,2.3312473297119,Tombe de Dalida,Cemetery
988,91 Avenue d'Italie,48.821053883556004,2.3610213481097,Dr Adele Paul,Doctor's Office
989,53 Bis Rue Gabrielle,48.827717,2.419006,Docteur Didier Lehongre,Doctor's Office
990,10,48.8782607,2.3292848999999998,Alfresco Day,Meeting Room
991,,48.834051500525,2.3982845327346,Pré-Fourrière Bercy,Parking
992,"45, rue de Constantinople",48.886526066029994,2.3483785942304,Ophtalmologue,Doctor's Office
993,BNF Mitterand,48.83217225444199,2.3795606142564,BNF mezzanine salle D,Library
994,Rue Beaubourg,48.862600904638995,2.3544645039593997,Rue Beaubourg,Road
995,65 rue des Grands Moulins,48.827131729505,2.3751926422119,Bibliothèque universitaire des langues et civilisations (BULAC),College Library
996,"25, Avenue De flandre",48.885466495813,2.3716039316492004,Cram Île-de-France,Medical Center
997,9 Rue Stanislas,48.845040000000004,2.328169,Cabinet dentaire,Dentist's Office
998,,48.838589248450006,2.3875047328783996,Rue De Charenton,Road
999,,48.827996694986,2.3524281068528996,Tangka Voyages,General Travel
1000,,48.884489125764,2.2927144869851004,CMIE - Médecine du travail,Doctor's Office
1001,18 Rue Daunou,48.869755858233006,2.3309052664149,Pavillon Vendôme,Convention Center
1002,1 Avenue de l'École-de-Joinville,48.819855276165,2.4540247768164,Centre de rétention administratif de Vincennes (CRA),Government Building
1003,Carroussel du Louvre,48.861549630352,2.3337016889894,Salon du Mariage,Bridal Shop
1004,17-19 Avenue Emile Laurent,48.840931219748,2.4107989668846,Arrêt Porte de Montempoivre [29],Bus Station
1005,30 rue Brancion,48.834737679872,2.3051083743325003,"Brancion-Vouillé [62,89,95]",Bus Line
1006,,48.833872699770005,2.3437911984744,Rue Léon-Maurice Nordmann,Road
1007,151 Rue Du Faubourg Saint Antoine,48.850744,2.378973,Ophtalmologue Dr Brock,Doctor's Office
1008,85 Quai d’Austerlitz,48.842774159703,2.365300655365,RER Paris-Austerlitz [C],Train Station
1009,,48.828119234908,2.3446404871186,Cpam Daviel,Medical Center
1010,,48.864348643405,2.2739411383406,Ambassade de la république populaire de bangladesh,Embassy / Consulate
1011,BNF Mitterand,48.830983921406,2.3767875733826,BNF - Salle N,Library
1012,"61 Rue Taitbout, 75009 Paris",48.875754319997995,2.3353807026115,ACP,Government Building
1013,29 rue de Vaugirard,48.848925201821004,2.3356730883532,Le Petit Luxembourg - Hôtel de la présidence du Sénat,Government Building
1014,27 Rue de l'Arcade,48.873199514116,2.3237629025896003,Cabinet de Kinesitherapie Becquet-Meunier,Medical Center
1015,"34 Rue Poliveau, 75005 Paris",48.840178658243,2.3586898186602,PMI Poliveau,Medical Center
1016,5 Rue Gazan,48.824117,2.340061,"Arrêt Parc Montsouris [21,216]",Bus Station
1017,,48.831465980945,2.302543340174,Rue Brancion,Road
1018,Rue des Rosiers,48.857077586616,2.3596036434173997,Rue des Rosiers,Road
1019,155 Boulevard Haussmann,48.874866824692,2.3081619528834,Parking Vinci Haussmann-Berri,Parking
1020,Parc floral - Paris 12,48.837520542805,2.4455201625823997,Salon Bio Marjolaine 5-13 Novembre,Event Space
1021,69 Rue De Varennes,48.855068200387,2.3178035434432998,Ministère des Relations avec le Parlement,Government Building
1022,,48.881536637389004,2.3725451018637997,Avenue Secretan,Road
1023,Boulevard Jourdan,48.870645251804,2.2778125377997003,Institut Mutualiste Montsouris Paris,Hospital
1024,,48.865446595261,2.4141107195395,Eurolines,Bus Station
1025,,48.861824921784,2.2827711490893,Rue Scheffer,Road
1026,52 Rue Henry Farman,48.83320158684,2.2714447911801003,Vélib' [15-42],Bike Rental / Bike Share
1027,114bis Avenue de Versailles,48.842957743877,2.2695565223694,"Arrêt Victorien Sardou [22,72,N12,N61]",Bus Station
1028,,48.855080275725,2.3581670088057,Hotel De Beaumont,Courthouse
1029,,48.854997632015,2.2696683391709,Docteur Cattan,Doctor's Office
1030,60 Avenue de la Motte-Picquet,48.849700538574,2.2987462468801,Health City,Gym
1031,10/18 Rue Des Terres Au Curé,48.824034565471,2.3722055220281,Espace MAS,Convention Center
1032,Cour Des Petites Ecuries,48.872877594462004,2.3519833864068,Pole Emploi Spectacle,Government Building
1033,,48.824418607697,2.3255682537492,CPAM Ave Général Leclerc,Medical Center
1034,,48.881702472164,2.3296917220477997,Titine's Home,Home (private)
1035,,48.856463537667,2.3102188971644,Secrétariat Général De La Défense Et De La Sécurité Nationale,Government Building
1036,"122, rue de Picpus",48.8362528,2.4006211,Cabinet d'ostéopathie Picpus,Doctor's Office
1037,"163, Rue Charenton",48.841768643779,2.3875916629902996,Prefecture de Police- Accueil Des Etrangers,Police Station
1038,,48.841752285785,2.3139763334095997,Clinique Veterinaire Caron,Medical Center
1039,Rue Cardinet,48.888097408469,2.3140568814354,"Arrêt Pont Cardinet [31,53]",Bus Station
1040,5-11 Rue du Docteur Germain See,48.852969852947,2.2807105939249,Arrêt Radio France [72],Bus Station
1041,17 Rue Froment,48.857769,2.372199,CMSEA,Medical Center
1042,,48.889977039887,2.3623084968197,Cabinet Médical Des Dr Rozenblat Zerbib & Mamou,Doctor's Office
1043,,48.854874,2.386086,Dr Dimascio Pédiatre,Doctor's Office
1044,9 bis rue de Maubeuge,48.877163258655,2.3421478271483998,Permanence UMP,Government Building
1045,60 rue Claude Decaen,48.836760909109,2.398032682201,Clinique Vétérinaire Leclerc Chen Rabot,Veterinarian
1046,188 rue de Courcelles,48.885460535914,2.2969150543212997,Autolib' Station,Rental Car Location
1047,,48.829933190138995,2.375170864102,Passage Des Crayons,Parking
1048,37 Boulevard Masséna,48.822363877948,2.375385761261,Caserne de Pompiers Masséna,Fire Station
1049,,48.858615254124004,2.2758614989988,Eliza Les Ailes Du Voyage,General Travel
1050,"35 Rue de Rome, 75008 Paris",48.877002161343,2.3233249964306,Laboratoire de biologie médicale La Scala,Medical Center
1051,Rue Castex,48.853680650292,2.36628297198,Cabinet Kinésithérapie,Doctor's Office
1052,,48.848725315979,2.2676437132492,Dr Sauron,Doctor's Office
1053,Avenue des Ternes,48.877953534841005,2.2980737686157005,"Arrêt Ternes [30,31,43,93,341]",Bus Station
1054,22 rue Quentin Bauchart,48.870725996695995,2.3018890114809,Élysées Biarritz,Convention Center
1055,Rue de Maubeuge,48.87826399707,2.3448944091797004,Rue de Maubeuge,Road
1056,,48.854640751565,2.3859463617866,Arrêt Ligne 76 : Charonne-Voltaire,Bus Line
1057,,48.840642142114,2.2910875269482998,Laboratoire Bio Quinze,Medical Center
1058,,48.829799822748,2.2907667348063,Salon du 2 roues,Convention Center
1059,,48.884146292509996,2.3532934798332996,police,Police Station
1060,130 avenue de Clichy,48.893211403902995,2.3225693573279,"Arrêt Rue des Moines [54,74,N15,N51]",Bus Line
1061,5 place des vins de france,48.832372213876,2.3874829625192002,Conseil National du Numérique,Government Building
1062,Avenue Victor Hugo,48.866585970001005,2.2778200383397,Kuoni - cap sur les maldives,General Travel
1063,,48.836527351807,2.4120041840052004,Aire De La Ferté,Rest Area
1064,4 Avenue Raphael,48.862738360573,2.267972626386,Ambassade De Madagascar,Government Building
1065,"181, avenue Daumesnil",48.84047223948,2.392315864563,La Maison des Associations du 12e,Government Building
1066,"125, Rue De Saussure",48.888415991109,2.3088779960076002,Bibliotheque Du Comité d'Entreprise - Makheia Group,Library
1067,,48.861709115277,2.2702714942157005,OECD,Convention Center
1068,"5, Boulevard Emile Augier",48.858768642611,2.2730179807692004,Consolato Generale d'Italia a Parigi,Government Building
1069,17 Rue Voltaire,48.851616458872,2.3906552055515,Croix-Rouge Française,Medical Center
1070,11 Rue de Cambrai,48.896174670143004,2.3805040952082996,Tribunal d'Instance du 19ème,Courthouse
1071,Rue Francois Miron,48.855808454771996,2.3573117602082,Rue Francois Miron,Road
1072,141 rue de Saussure,48.88935586844,2.306785920266,RSI Ile de France Centre,Government Building
1073,,48.851293146422,2.369012550758,Parking Vinci,Parking
1074,60 Rue Claude Decaeb,48.836933440986,2.3981600963772998,Cabinet Médical Le Pape Monnerie,Doctor's Office
1075,Rue Pelleport,48.873351965655004,2.3979303896524,Rue Pelleport,Road
1076,Rue Marcadet,48.891698079832004,2.3358315430852996,Efficience Centre Marcadet,Medical Center
1077,Rue Darcy,48.871077461118,2.4047258243087004,Reservoirs De Menilmontant,Government Building
1078,93 Avenue De Versailles,48.845527851654,2.2718954086304,Arret Wilhem - Versailles [62],Bus Station
1079,,48.84046354731,2.3076212456971,Rue Mathurin Regnier,Road
1080,,48.872020047180996,2.4044155976792,Reservoir Telegraphe,Government Building
1081,rue Lecourbe,48.836763633297004,2.2831730603355,Hertz,Rental Car Location
1082,Avenue Gambetta,48.872297026462,2.4041036616244997,Maternité Hôpital Thonon,Hospital
1083,Rue Léon Frot,48.856302121246,2.3853590222781,Rue Léon Frot,Road
1084,14 Rue Boileau,48.846516319525,2.2652864456177,Clinique Edouard Rist,Medical Center
1085,11 rue de Cambrai,48.896622768471005,2.3810454032202997,U.R.S.S.A.F,Government Building
1086,89 avenue d'Italie,48.823868449746,2.3579374767770003,Laboratoire d'analyse Akoun,Medical Center
1087,Rue La Fayette,48.881371286912,2.3650126797279,"Arrêt Louis Blanc [26,46,54]",Bus Line
1088,Rue de l'Évangile,48.895569218175,2.3708152770996,"Arrêt Évangile–Aubervilliers [35,54,60]",Bus Station
1089,"133 Avenue Jean Jaurès, 75019 Paris",48.883677346349,2.3847005741371,Laboratoire De Biologie Medical Jaures,Doctor's Office
1090,,48.86331093200499,2.4011051714883997,clinique veto UCVET,Medical Center
1091,"Rue Pajol, 75018 Paris",48.891393249393,2.3610821974598997,"Place De Torcy [35,60]",Bus Line
1092,"1, boulevard Murat",48.84795662349399,2.258859872818,Autolib'Station,Rental Car Location
1093,,48.847790926099,2.4038684485624002,Cabinet Dc Fradet,Doctor's Office
1094,,48.899020992442,2.3322228496715,Etablissement Français Du Sang De L'hopital Bichat,Medical Center
1095,19 Rue Truffaut,48.885098627302,2.3223728066459,Hotel de Police du 17e,Police Station
1096,,48.848424968311996,2.2666665261162997,Clinique Veterinaire du Village d'Auteuil,Veterinarian
1097,,48.859474404398,2.2682935160744,Bus 32 Louis Boilly,Bus Station
1098,112-114 boulevard Mac Donald,48.899793318488996,2.3832970027497002,DOSTL - Parc Nord,Police Station
1099,28 Rue De Picpus,48.845589621729005,2.3949482380687,Laboratoire d'Analyses Médicales,Medical Center
1100,"2 Rue Ordener, 75018 Paris",48.890283080765,2.3597682292863,"Arret Ordener - Marx Dormoy [35,60,65, N43]",Bus Line
1101,,48.845598272231996,2.39760069644,Avenue de Saint Mande,Road
1102,Denfert,48.833191154538,2.3342853052918,Invest In France,Government Building
1103,,48.837470715371,2.4039329270343996,Avenue du general michel bizot,Road
1104,,48.854077453196,2.3737013339996,Passage Thiéré,Road
1105,Cavaignac,48.855492365235996,2.3809403962175,Hospital,Hospital
1106,61/63 Rue De La Granges Aux Belles,48.87711310271,2.369273568573,Centre Medical,Doctor's Office
1107,58 Rue De Varenne,48.854744131664,2.320939718421,Hôtel de Montalivet,Government Building
1108,Rue Belgrand,48.867982855258,2.4015610736958997,61 Arrêt Gambetta-Mairie du 20,Bus Line
1109,,48.892930334625994,2.3635845138827003,Place Hebert,Road
1110,119 Rue Des Pyrénées,48.856695739383,2.4037905367856003,Bureau Passion,Government Building
1111,21 Rue Des Blancs Manteaux,48.858955508953,2.3565296065037997,Maison Des Acteurs Du Paris Durable,Government Building
1112,Rue Saint-Charles,48.844765305965005,2.2839546203612997,Rue Saint-Charles,Road
1113,Bd De L'hôpital,48.833385644985,2.3566489493806,Commissariat De Police,Police Station
1114,,48.894076225395004,2.3225413409963,Rue Baron,Road
1115,Avenue Parmentier,48.86865694390001,2.3719729002155,Avenue Parmentier,Road
1116,57-61 Rue Des Pirogues De Bercy,48.833697099567004,2.3880639991505,Vélib' [12-110],Bike Rental / Bike Share
1117,Rue d'Hauteville,48.873945576713,2.3505806922912997,Rue d'Hauteville,Road
1118,4 Quai De La Loire,48.883895891307,2.3715371854769,Vélib' [19-04],Bike Rental / Bike Share
1119,,48.89128786575,2.3781595859538998,Rue de Joinville,Road
1120,,48.84864651115,2.2638904976391,Cabinet Du Docteur C.,Doctor's Office
1121,Pyramide Entree Parc Floral,48.836982727051,2.44060754776,Vélib' [12-125],Bike Rental / Bike Share
1122,30 Avenue Des Milimes,48.841232299805,2.430891752243,Vélib' [43-06],Bike Rental / Bike Share
1123,"4 Avenue de Tourville, 75007 Paris",48.854185228374995,2.3086989138998,Dr Pinabel,Doctor's Office
1124,38bis Av Renée Coty,48.828032554454005,2.3343585501704,CMIE Médecine du Travail,Doctor's Office
1125,82 Rue Damremont,48.893134478362,2.3276229948219997,Clinique Veterinaire Belais,Veterinarian
1126,,48.852716972329,2.4060212303112998,"Maraîchers [26, 64]",Bus Station
1127,Avenue De Versailles,48.839273520901,2.2608594137187,Cabinet du Dr Tobelem,Doctor's Office
1128,192 Boulevard Haussmann,48.874877032243006,2.3057341575623,"Arrêt Friedland - Haussmann [22,43,52,83,93]",Bus Station
1129,Paris,48.828861489046,2.3678482629695,L'asile Psychiatrique De La CAF,Hospital
1130,168 Quai Louis Bleriot,48.84011606543,2.2678295700515,Croix-Rouge Francaise Paris XVI,Medical Center
1131,2 Avenue Kléber,48.872711191094,2.2942307346635,"Arrêt Charles de Gaulle - Étoile - Kléber [22,30,N53]",Bus Station
1132,,48.82936,2.32249,Dr Botte,Doctor's Office
1133,,48.853024495126,2.2775053407386,Parking Radio France,Parking
1134,,48.866801170094995,2.2737484667222003,rue Serge Prokofiev,Road
1135,Boulevard de La Tour Maubourg 70,48.85673535623901,2.3100836309013997,Gorshok chez Adel,Emergency Room
1136,,48.846770226476,2.4061934076898996,Dr Altervain,Doctor's Office
1137,"6, Villa Said",48.873458672601004,2.2795450687408,Ambassade de la Republique de Lettonie | Latvijas Republikas vēstniecība,Embassy / Consulate
1138,Rue de Pontoise,48.849393356031,2.3516321182251,Rue de Pontoise,Road
1139,12 quai de Gesvres,48.856899943517,2.3486720983691,"Préfecture de Police - Guichet des cartes d'identité, passeports et associations",Government Building
1140,2 rue de Rungis,48.82202481345,2.3463320732117,Autolib',Rental Car Location
1141,Rue des Haies,48.854367672186,2.4032825287847004,Rue des Haies,Road
1142,Avenue Erlanger,48.847444755505,2.2623360157012997,Avenue Erlanger,Road
1143,,48.846664000000004,2.259661,Pole Emploi Cadres Chanez,Government Building
1144,11 Rue Lepic,48.884588052779996,2.3333146912457,Docteur Lacombes,Doctor's Office
1145,,48.840451416745005,2.3818038151373,Tribunal d'Instance du 12ieme,Courthouse
1146,11 place des Cinq Martyrs du Lycée Buffon,48.838252877668,2.317839785898,Ministère de la santé,Government Building
1147,,48.874036,2.284233,Consulat du Liban,Government Building
1148,,48.857457435354995,2.2649397122095,Raffet,Bus Line
1149,,48.866487791148,2.2717199472496,Longchamp PC,Bus Line
1150,34 Avenue Theophile Gautier,48.850559390122996,2.2729860619195,"Arrêt Perrichont [22,52]",Bus Line
1151,,48.83678920042,2.3902084277414,Rue Coriolis,Road
1152,Hôpital Européen Georges Pompidou,48.838664522446,2.2743415832519998,Service de Cardiologie,Hospital
1153,"288, Boulevard Saint-Germain",48.862428278691,2.3199683826696,Délégation du Parlement européen,Government Building
1154,Bâtiment Le ponant D - 25 rue Leblanc 75015 PARIS - RCS B,48.839819657155,2.2736504404206004,CEA - Energie Atomique & Energies Alternatives,Government Building
1155,"91 Avenue du Général Leclerc, 75014 Paris",48.826797485352,2.3265905380249,Dr. Alain Senikies,Doctor's Office
1156,Hôpital de la Pitié-Salpêtrière,48.835064254778004,2.3637143797353,Parc de la Pitié-Salpêtrière,Park
1157,Avenue d'Eylau,48.863898516223,2.2858060984112,Avenue d'Eylau,Road
1158,Rue d'Alleray,48.836757875196,2.3031163215637003,Rue d'Alleray,Road
1159,"rue André Pascal, 2",48.861809488605005,2.2690404040882997,OECD Conference room cc12,Meeting Room
1160,,48.844869587436,2.2846308149239998,Cabinet du Dr Petit,Doctor's Office
1161,"48 Avenue Philippe-Auguste, 75011 Paris",48.852527618408004,2.3935642242432,kine,Doctor's Office
1162,25 avenue Michel Bizot,48.83369029112799,2.3988414007286,Docteur Hassid,Doctor's Office
1163,"4,6 Rue Faustin Helie",48.860148913556,2.2769755054991,Vélib' [16-111],Bike Rental / Bike Share
1164,,48.833975472802,2.3762320515243,BNF - Salle C,Library
1165,29 rue du Château-d'eau,48.870416919649,2.3588262173189,Maison de la Culture Yiddish,Library
1166,175,48.88640734129599,2.3053463394837,Kinesitherapeute Vezin,Medical Center
1167,,48.868452000000005,2.284617,Centre De Radiologie Et Echographie,Medical Center
1168,,48.834034241831,2.307698989106,Bus 62,Bus Line
1169,,48.868044074154994,2.2842823723748,Rue Mesnil,Road
1170,,48.882685747252,2.3619325040986,Rue Louis Blanc,Road
1171,23 Rue Saint Blaise,48.85929,2.405365,Ledente Leyla - Ophtalmologue,Doctor's Office
1172,"25 Rue du Rendez-Vous, 75012 Paris",48.844733124912004,2.4045872310411,Cabinet dentaire Berdugo-Trumer,Dentist's Office
1173,,48.842769968804,2.2810284316616003,Dr Lasnier,Doctor's Office
1174,145 Boulevard Vincent Auriol,48.83282430325,2.3624789714812997,"Arrêt Nationale [27,N31]",Bus Station
1175,20 Boulevard Masséna,48.824351,2.37751,Station Maryse Bastié [T3a],Light Rail
1176,26 Boulevards des Maréchaux,48.830024,2.3920369999999997,Station Baron Le Roy [T3a],Light Rail
1177,Boulevards des Maréchaux,48.831973,2.398324,Station Porte de Charenton [T3a],Light Rail
1178,Porte Dorée,48.835553000000004,2.406671,Station Porte Dorée [T3a],Light Rail
1179,67 Boulevard Soult,48.839846,2.408859,Station Montempoivre [T3a],Light Rail
1180,113 Boulevard Soult,48.843771999999994,2.4101470000000003,Station Alexandra David-Néel [T3a],Light Rail
1181,,48.839647,2.302636,Docteur Verdier,Doctor's Office
1182,101 Rue De Belleville,48.874103929212,2.3854644707754997,Vélib' [19-41] V+,Bike Rental / Bike Share
1183,47 Rue de Boulainvilliers,48.855927,2.274696,"Arrêt Les Vignes - Boulainvilliers RER [22, 52]",Bus Station
1184,rue de la Folie Méricourt,48.867348347048996,2.3691621660281,Rue de la Folie Méricourt,Road
1185,Rue Fernand Holweck,48.834647820483,2.3142440892654,Rue Fernand Holweck,Road
1186,71 avenue Henri Martin,48.863785184800996,2.2769233273489,Tribunal d'Instance du 16ème arrondissement,Courthouse
1187,6 place Gambetta,48.864774,2.399409,Tribunal d'instance du 20e,Courthouse
1188,Avenue Simon Bolivar,48.876230183106,2.3807596922717997,Arrêt Botzaris - Buttes Chaumont [26],Bus Station
1189,Avenue Mozart,48.858187,2.274588,"Arrêt La Muette - Boulainvilliers [22,32,52,N53]",Bus Station
1190,Avenue de Saint Ouen,48.895266895919,2.3280582660612,Arrêt Navier [81],Bus Station
1191,29 Rue Des Meuniers,48.834076,2.397529,Cabinet Du Docteur Bouziz,Doctor's Office
1192,,48.848335999999996,2.264191,Cabinet Du Dr Taylor,Doctor's Office
1193,,48.82366752327,2.3632640234509,La Pitié Salpétrière - Urgence,Hospital
1194,,48.834431409128,2.4118754564592,Arrêt Place Edouard Renard [46],Bus Line
1195,,48.835870625367,2.4147387517861,Arrêt Alphand [46],Bus Line
1196,,48.836566536287,2.4183036570203,Arrêt Sainte Marie - République [46],Bus Line
1197,,48.83539366155,2.4214461506089,Arrêt Saint Mandé - Demi Lune - Parc Zoologique [46],Bus Line
1198,,48.840959783018,2.3996746722957005,Pediatre Pauliat-Desbordes,Doctor's Office
1199,,48.839281860159,2.340769410058,Hôpital Militaire du Val de Grâce,Hospital
1200,20 bis rue daru,48.878403768105,2.3029814519646,Cabinet du Dr Peltriaux,Doctor's Office
1201,Rue de La Faisanderie,48.86813064409,2.2755110263823997,Rue de La Faisanderie,Road
1202,Rue Ernest Renan / Parc Des Expositions,48.830924721777,2.284807435772,Vélib' [15-126],Bike Rental / Bike Share
1203,,48.833222694473,2.3761381130893,Salle F,Library
1204,"39-43, quai André Citroën",48.847201250356996,2.2796905708562,"Ministère du Travail, de l'Emploi et de la Santé",Government Building
1205,Rue De La Faisanderie,48.867579406021,2.2751814492617,Commissariat de proximité du 16eme,Police Station
1206,"13 Rue de Panama, 75018 Paris",48.888011224334,2.3514649359893998,Protection Civile de Paris 18ème,Medical Center
1207,,48.859308934361,2.2660864479402,Сквер Бойцов Писателей Воевавших За Францию)),Rest Area
1208,Quai de la Gare,48.836539,2.374603,Quai de la Gare,Road
1209,150 rue des poissonniers,48.897661017705005,2.3526427092113,Federation Leo Lagrange,Government Building
1210,Rue Ponscarme,48.82654548481,2.3677897453308,Rue Ponscarme,Road
